ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALITY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5033589,M,N,Y,1,180000,Working,Secondary / secondary special,Married,Rented apartment,-15957,-2270,1,0,0,0,Drivers,3
5566272,M,N,Y,1,180000,Working,Secondary / secondary special,Married,Rented apartment,-15957,-2270,1,0,0,0,Drivers,3
5566273,M,N,Y,1,180000,Working,Secondary / secondary special,Married,Rented apartment,-15957,-2270,1,0,0,0,Drivers,3
5566275,M,N,Y,1,180000,Working,Secondary / secondary special,Married,Rented apartment,-15957,-2270,1,0,0,0,Drivers,3
5566276,M,N,Y,1,180000,Working,Secondary / secondary special,Married,Rented apartment,-15957,-2270,1,0,0,0,Drivers,3
5566277,M,N,Y,1,180000,Working,Secondary / secondary special,Married,Rented apartment,-15957,-2270,1,0,0,0,Drivers,3
5033591,F,Y,N,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-15918,-871,1,0,1,0,Managers,2
5462804,F,Y,N,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-15918,-871,1,0,1,0,Managers,2
5462805,F,Y,N,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-15918,-871,1,0,1,0,Managers,2
5462806,F,Y,N,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-15918,-871,1,0,1,0,Managers,2
5462807,F,Y,N,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-15918,-871,1,0,1,0,Managers,2
5462808,F,Y,N,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-15918,-871,1,0,1,0,Managers,2
5462809,F,Y,N,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-15918,-871,1,0,1,0,Managers,2
5462810,F,Y,N,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-15918,-871,1,0,1,0,Managers,2
5033592,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-15703,-1844,1,0,0,0,Medicine staff,3
5463274,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-15703,-1844,1,0,0,0,Medicine staff,3
5463276,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-15703,-1844,1,0,0,0,Medicine staff,3
5463277,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-15703,-1844,1,0,0,0,Medicine staff,3
5463279,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-15703,-1844,1,0,0,0,Medicine staff,3
5463281,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-15703,-1844,1,0,0,0,Medicine staff,3
5565720,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-15703,-1844,1,0,0,0,Medicine staff,3
5033593,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15934,-7142,1,1,0,0,Laborers,2
5398614,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15934,-7142,1,1,0,0,Laborers,2
5398615,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15934,-7142,1,1,0,0,Laborers,2
5398616,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15934,-7142,1,1,0,0,Laborers,2
5398617,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15934,-7142,1,1,0,0,Laborers,2
5033594,F,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-8959,-1815,1,0,1,1,Core staff,2
6045671,F,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-8959,-1815,1,0,1,1,Core staff,2
6045672,F,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-8959,-1815,1,0,1,1,Core staff,2
6045673,F,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-8959,-1815,1,0,1,1,Core staff,2
5033595,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17406,-4586,1,0,0,0,,2
5033596,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17406,-4586,1,0,0,0,,2
6045676,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17406,-4586,1,0,0,0,,2
5033597,M,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,-12998,-2148,1,0,0,0,,4
5398506,M,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,-12998,-2148,1,0,0,0,,4
5398507,M,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,-12998,-2148,1,0,0,0,,4
5398508,M,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,-12998,-2148,1,0,0,0,,4
5033598,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5033599,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5398533,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5398534,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5398535,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5398541,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5398542,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5398543,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5398544,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5398545,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5398546,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5398547,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2
5033600,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16858,-3124,1,0,0,0,Private service staff,2
5476186,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16858,-3124,1,0,0,0,Private service staff,2
5476187,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16858,-3124,1,0,0,0,Private service staff,2
5476188,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16858,-3124,1,0,0,0,Private service staff,2
5476191,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16858,-3124,1,0,0,0,Private service staff,2
5476192,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16858,-3124,1,0,0,0,Private service staff,2
5033601,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20609,365243,1,0,0,0,,2
5476213,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20609,365243,1,0,0,0,,2
5033603,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14802,-2789,1,0,0,0,Sales staff,2
5476299,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14802,-2789,1,0,0,0,Sales staff,2
5476303,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14802,-2789,1,0,0,0,Sales staff,2
5476305,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14802,-2789,1,0,0,0,Sales staff,2
5476306,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14802,-2789,1,0,0,0,Sales staff,2
5476308,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14802,-2789,1,0,0,0,Sales staff,2
5476309,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14802,-2789,1,0,0,0,Sales staff,2
5476311,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14802,-2789,1,0,0,0,Sales staff,2
5476312,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14802,-2789,1,0,0,0,Sales staff,2
5476313,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14802,-2789,1,0,0,0,Sales staff,2
5033605,F,N,Y,0,54000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18350,-3609,1,0,0,0,Medicine staff,2
5476365,F,N,Y,0,54000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18350,-3609,1,0,0,0,Medicine staff,2
5476367,F,N,Y,0,54000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18350,-3609,1,0,0,0,Medicine staff,2
5476369,F,N,Y,0,54000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18350,-3609,1,0,0,0,Medicine staff,2
5476370,F,N,Y,0,54000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18350,-3609,1,0,0,0,Medicine staff,2
5476371,F,N,Y,0,54000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18350,-3609,1,0,0,0,Medicine staff,2
5476372,F,N,Y,0,54000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18350,-3609,1,0,0,0,Medicine staff,2
5033606,M,N,Y,0,157500,Working,Secondary / secondary special,Widow,House / apartment,-17587,-1571,1,0,0,0,Laborers,1
5463155,M,N,Y,0,157500,Working,Secondary / secondary special,Widow,House / apartment,-17587,-1571,1,0,0,0,Laborers,1
5463156,M,N,Y,0,157500,Working,Secondary / secondary special,Widow,House / apartment,-17587,-1571,1,0,0,0,Laborers,1
5033607,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18989,-171,1,0,0,0,Laborers,2
5033608,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18989,-171,1,0,0,0,Laborers,2
5398557,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18989,-171,1,0,0,0,Laborers,2
5398559,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18989,-171,1,0,0,0,Laborers,2
5398560,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18989,-171,1,0,0,0,Laborers,2
5398561,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18989,-171,1,0,0,0,Laborers,2
5033610,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-18667,-7020,1,0,0,0,Core staff,2
6045601,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-18667,-7020,1,0,0,0,Core staff,2
6045602,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-18667,-7020,1,0,0,0,Core staff,2
6045603,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-18667,-7020,1,0,0,0,Core staff,2
5033611,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14584,-5770,1,0,0,0,High skill tech staff,3
5033612,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14584,-5770,1,0,0,0,High skill tech staff,3
5463162,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14584,-5770,1,0,0,0,High skill tech staff,3
5463163,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14584,-5770,1,0,0,0,High skill tech staff,3
5463164,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14584,-5770,1,0,0,0,High skill tech staff,3
5463165,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14584,-5770,1,0,0,0,High skill tech staff,3
5463166,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14584,-5770,1,0,0,0,High skill tech staff,3
5463167,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14584,-5770,1,0,0,0,High skill tech staff,3
5463168,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14584,-5770,1,0,0,0,High skill tech staff,3
5033613,M,Y,Y,0,117000,State servant,Secondary / secondary special,Married,House / apartment,-21764,-809,1,0,1,0,Laborers,2
5398582,M,Y,Y,0,117000,State servant,Secondary / secondary special,Married,House / apartment,-21764,-809,1,0,1,0,Laborers,2
5398585,M,Y,Y,0,117000,State servant,Secondary / secondary special,Married,House / apartment,-21764,-809,1,0,1,0,Laborers,2
5398586,M,Y,Y,0,117000,State servant,Secondary / secondary special,Married,House / apartment,-21764,-809,1,0,1,0,Laborers,2
5398587,M,Y,Y,0,117000,State servant,Secondary / secondary special,Married,House / apartment,-21764,-809,1,0,1,0,Laborers,2
5398588,M,Y,Y,0,117000,State servant,Secondary / secondary special,Married,House / apartment,-21764,-809,1,0,1,0,Laborers,2
5398589,M,Y,Y,0,117000,State servant,Secondary / secondary special,Married,House / apartment,-21764,-809,1,0,1,0,Laborers,2
5033614,F,N,N,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-15787,-2270,1,0,0,0,Laborers,1
5033615,F,N,N,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-15787,-2270,1,0,0,0,Laborers,1
5476275,F,N,N,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-15787,-2270,1,0,0,0,Laborers,1
5476276,F,N,N,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-15787,-2270,1,0,0,0,Laborers,1
5476277,F,N,N,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-15787,-2270,1,0,0,0,Laborers,1
5476278,F,N,N,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-15787,-2270,1,0,0,0,Laborers,1
5476279,F,N,N,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-15787,-2270,1,0,0,0,Laborers,1
5476280,F,N,N,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-15787,-2270,1,0,0,0,Laborers,1
5476281,F,N,N,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-15787,-2270,1,0,0,0,Laborers,1
5033617,F,Y,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-23830,365243,1,0,1,0,,2
5476383,F,Y,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-23830,365243,1,0,1,0,,2
5476385,F,Y,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-23830,365243,1,0,1,0,,2
5476386,F,Y,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-23830,365243,1,0,1,0,,2
5476387,F,Y,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-23830,365243,1,0,1,0,,2
5476389,F,Y,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-23830,365243,1,0,1,0,,2
5476390,F,Y,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-23830,365243,1,0,1,0,,2
5476391,F,Y,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-23830,365243,1,0,1,0,,2
5033618,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-18661,-1845,1,1,0,0,Laborers,2
6196342,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-18661,-1845,1,1,0,0,Laborers,2
6196345,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-18661,-1845,1,1,0,0,Laborers,2
6196346,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-18661,-1845,1,1,0,0,Laborers,2
6196347,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-18661,-1845,1,1,0,0,Laborers,2
6196348,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-18661,-1845,1,1,0,0,Laborers,2
6196349,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-18661,-1845,1,1,0,0,Laborers,2
5033619,M,Y,N,0,126000,Working,Secondary / secondary special,Married,House / apartment,-8696,-172,1,0,0,0,Laborers,2
6045694,M,Y,N,0,126000,Working,Secondary / secondary special,Married,House / apartment,-8696,-172,1,0,0,0,Laborers,2
5033620,M,N,N,0,135000,State servant,Higher education,Married,Office apartment,-23080,-263,1,0,0,0,,2
5398596,M,N,N,0,135000,State servant,Higher education,Married,Office apartment,-23080,-263,1,0,0,0,,2
5398597,M,N,N,0,135000,State servant,Higher education,Married,Office apartment,-23080,-263,1,0,0,0,,2
5398598,M,N,N,0,135000,State servant,Higher education,Married,Office apartment,-23080,-263,1,0,0,0,,2
5398599,M,N,N,0,135000,State servant,Higher education,Married,Office apartment,-23080,-263,1,0,0,0,,2
5033623,F,Y,Y,1,193500,Commercial associate,Higher education,Married,House / apartment,-14310,-7050,1,0,1,0,Sales staff,3
5476242,F,Y,Y,1,193500,Commercial associate,Higher education,Married,House / apartment,-14310,-7050,1,0,1,0,Sales staff,3
5476243,F,Y,Y,1,193500,Commercial associate,Higher education,Married,House / apartment,-14310,-7050,1,0,1,0,Sales staff,3
5476245,F,Y,Y,1,193500,Commercial associate,Higher education,Married,House / apartment,-14310,-7050,1,0,1,0,Sales staff,3
5033624,M,N,N,0,90000,Working,Higher education,Single / not married,With parents,-11620,-994,1,1,0,0,Laborers,1
5033625,F,N,N,1,157500,Working,Lower secondary,Civil marriage,House / apartment,-11966,-2118,1,1,0,0,,3
